passenger_id,first_name,last_name,gender,dob,nationality,frequent_flyer_status,ff_points,typical_flight_freq_per_year
P0061604530,Michelle,Villegas,M,1968-08-27,Mauritius,None,0,1
P0061604531,Jane,Goodwin,M,1975-07-05,Nigeria,Platinum,62436,40
P0061604532,Nicole,Owens,F,1970-05-20,Burkina Faso,None,0,1
P0061604533,William,Cook,F,1955-01-24,Mexico,None,0,0
P0061604534,Joel,Nguyen,O,1986-05-31,Yemen,None,0,1
P0061604535,Joseph,Armstrong,O,2005-06-17,Latvia,None,0,1
P0061604536,Mark,Blair,F,1964-12-31,Ghana,None,0,2
P0061604537,Karina,Fritz,F,1951-12-08,Tuvalu,Silver,5188,2
P0061604538,Virginia,Beck,F,2000-10-04,Botswana,None,0,1
P0061604539,Philip,Taylor,F,1962-10-28,Mayotte,None,0,2
P0061604540,Kristen,Evans,M,1994-09-19,Grenada,Platinum,140840,20
P0061604541,Tiffany,Montgomery,O,1998-10-18,Sri Lanka,Silver,5000,4
P0061604542,Gabrielle,Bowen,O,1953-10-02,Gibraltar,None,0,1
P0061604543,Stuart,Goodwin,M,1961-07-27,Colombia,None,0,1
P0061604544,Joel,Walker,F,1988-08-15,Bouvet Island (Bouvetoya),None,0,2
P0061604545,Vincent,Garcia,M,1969-06-24,Papua New Guinea,None,0,1
P0061604546,Duane,Huerta,M,1948-10-12,Haiti,Silver,10729,3
P0061604547,Rebecca,Willis,O,1947-10-09,Korea,None,0,0
P0061604548,Eric,Maldonado,M,1958-05-04,Peru,None,0,1
P0061604549,Tiffany,Allison,O,1945-04-01,Spain,None,0,0
P0061604550,James,Collins,F,2002-02-08,Korea,None,0,1
P0061604551,Jay,Vargas,F,1963-10-28,Zimbabwe,None,0,1
P0061604552,Brittany,Taylor,M,1980-02-29,Sudan,None,0,0
P0061604553,Anthony,Kim,M,1944-09-06,Myanmar,None,0,1
P0061604554,Andrew,Reed,O,1941-01-07,Norfolk Island,Silver,5332,2
P0061604555,Charles,Rodgers,F,1979-12-01,Swaziland,None,0,1
P0061604556,Billy,Galvan,F,2006-02-18,Senegal,None,0,1
P0061604557,Lauren,Hudson,F,1998-05-26,South Georgia and the South Sandwich Islands,None,0,2
P0061604558,Sarah,Pope,O,1967-12-08,Central African Republic,None,0,1
P0061604559,Jason,Simmons,M,1994-05-09,Monaco,None,0,1
P0061604560,Valerie,Sanford,O,1970-11-05,Sao Tome and Principe,Silver,5362,5
P0061604561,Carol,Cole,M,1970-07-20,Faroe Islands,None,0,2
P0061604562,Steven,Webb,O,1986-03-20,Malaysia,None,0,1
P0061604563,Taylor,Chan,M,2005-02-14,Australia,None,0,1
P0061604564,Samuel,Strickland,M,1987-06-14,Mozambique,Silver,7435,3
P0061604565,Scott,Fisher,F,1973-02-11,Hungary,None,0,0
P0061604566,Rachel,Smith,M,1942-08-13,Brunei Darussalam,Silver,8823,3
P0061604567,Pamela,Mooney,M,1951-07-01,Syrian Arab Republic,None,0,0
P0061604568,David,Tanner,O,1940-05-31,Zimbabwe,None,0,2
P0061604569,Thomas,Rojas,F,1949-01-06,Malaysia,Silver,5002,4
P0061604570,Charles,Marshall,F,1984-08-16,Lao People's Democratic Republic,None,0,1
P0061604571,Gary,Everett,O,1983-11-20,Senegal,Silver,16020,5
P0061604572,Shawn,Price,F,1980-10-11,Malawi,Silver,11947,4
P0061604573,Paul,Lewis,O,1997-03-20,Chile,None,0,1
P0061604574,Jacob,Payne,M,1941-04-30,Liberia,Gold,52372,15
P0061604575,Megan,Diaz,M,1941-04-10,India,Silver,9116,5
P0061604576,Tammy,Smith,M,1946-01-17,Zambia,None,0,1
P0061604577,Jason,Johnson,M,1982-08-26,Nauru,None,0,1
P0061604578,Joshua,Hamilton,M,1950-02-26,Equatorial Guinea,None,0,1
P0061604579,Elaine,Delgado,F,1979-10-25,Taiwan,Silver,13928,5
P0061604580,Joshua,Baker,F,2006-12-31,French Southern Territories,Gold,23641,10
P0061604581,Shelby,Davis,O,1967-04-06,United States Virgin Islands,Silver,6678,4
P0061604582,Dan,Johnson,F,1945-05-18,Algeria,None,0,2
P0061604583,Wanda,Meyer,M,1964-02-01,Gambia,None,0,1
P0061604584,Justin,Payne,M,1963-09-11,Taiwan,None,0,1
P0061604585,Alan,Wilson,O,1958-09-07,Germany,None,0,1
P0061604586,Mitchell,Henderson,M,2001-01-12,Mauritania,None,0,1
P0061604587,Marvin,Willis,O,1944-03-15,Jamaica,None,0,1
P0061604588,Sara,Wyatt,M,1980-01-02,Switzerland,None,0,2
P0061604589,Carl,Brady,M,1942-05-25,Belgium,Gold,21771,5
P0061604590,Jamie,Lynch,M,1986-01-24,Kyrgyz Republic,None,0,0
P0061604591,Robert,Williams,F,1941-03-13,Bermuda,None,0,1
P0061604592,Jasmin,Russell,O,1966-09-13,Mayotte,Silver,13276,2
P0061604593,Sarah,Barker,O,1951-01-27,United Arab Emirates,None,0,1
P0061604594,Ronald,Hall,M,1984-07-13,Northern Mariana Islands,Gold,27394,5
P0061604595,Wendy,Abbott,O,1953-09-10,Aruba,None,0,1
P0061604596,Charlene,Rocha,O,1990-07-19,Timor-Leste,None,0,1
P0061604597,Olivia,Hatfield,M,1976-08-21,Panama,None,0,1
P0061604598,Ronald,Rogers,M,1996-03-06,Switzerland,None,0,2
P0061604599,Marcus,Yang,O,1986-11-02,Sierra Leone,None,0,1
P0061604600,Michelle,Gomez,M,1998-03-04,Vietnam,None,0,1
P0061604601,Bryan,Davis,O,1972-08-28,Swaziland,None,0,2
P0061604602,Rachael,Serrano,F,2007-04-04,Wallis and Futuna,None,0,1
P0061604603,Peter,Wallace,F,2001-06-29,Denmark,None,0,1
P0061604604,Brian,Anderson,O,1968-09-09,Seychelles,Gold,21387,5
P0061604605,Gregory,Colon,F,1973-03-06,Australia,None,0,2
P0061604606,Nicholas,Cooke,M,2004-11-13,United Arab Emirates,None,0,0
P0061604607,Donald,Huerta,O,1975-01-08,American Samoa,None,0,1
P0061604608,John,Hunt,F,1950-06-21,Myanmar,None,0,0
P0061604609,Charles,Washington,M,1966-05-16,Zimbabwe,None,0,1
P0061604610,Olivia,Watkins,F,1949-03-25,Guatemala,Gold,30554,10
P0061604611,Paige,Price,M,1943-04-01,Palestinian Territory,Silver,7985,3
P0061604612,Timothy,Wallace,F,2006-09-24,Saint Pierre and Miquelon,None,0,0
P0061604613,Brittany,Duncan,F,1943-07-11,British Virgin Islands,None,0,0
P0061604614,Patrick,Williams,O,1973-04-23,El Salvador,None,0,2
P0061604615,Sarah,Acevedo,O,1966-04-29,Libyan Arab Jamahiriya,Silver,11655,4
P0061604616,Christine,Miller,O,2001-09-12,Netherlands Antilles,None,0,0
P0061604617,Thomas,Bond,O,1965-09-18,China,None,0,2
P0061604618,Michael,Hill,O,1997-07-15,Latvia,None,0,1
P0061604619,David,Williams,F,1970-05-21,Holy See (Vatican City State),None,0,1
P0061604620,Robert,Reyes,M,1991-06-30,Tanzania,None,0,2
P0061604621,Ryan,Norris,O,1978-03-04,Sweden,None,0,2
P0061604622,Erica,Rios,M,1988-08-24,Uganda,None,0,2
P0061604623,Melissa,Rangel,M,1996-07-01,Bouvet Island (Bouvetoya),None,0,1
P0061604624,Nicole,Sutton,M,1952-05-28,Afghanistan,Silver,8550,2
P0061604625,Matthew,Webb,F,1941-08-26,United States Minor Outlying Islands,None,0,1
P0061604626,Anthony,Leon,O,1949-04-14,Pakistan,None,0,1
P0061604627,Teresa,Simmons,F,1966-09-25,Chad,None,0,2
P0061604628,Barry,Andrews,O,2002-10-31,Botswana,None,0,1
P0061604629,Robin,Stone,F,1953-07-13,Liberia,None,0,0
P0061604630,Bobby,Schmidt,M,2006-08-28,Bolivia,None,0,2
P0061604631,Kyle,Sims,M,1956-09-19,Morocco,None,0,0
P0061604632,Mark,Barker,F,1999-05-29,Papua New Guinea,None,0,2
P0061604633,Laura,Nelson,O,1987-05-10,Norfolk Island,None,0,2
P0061604634,Zachary,Hughes,O,1964-04-03,Jersey,Silver,8605,5
P0061604635,Timothy,Spencer,O,1954-08-31,Bhutan,None,0,1
P0061604636,Judy,Yu,M,1945-11-20,Guinea-Bissau,None,0,1
P0061604637,Michael,Frazier,F,1978-02-10,Mexico,Silver,12920,5
P0061604638,Alexandra,Green,F,1987-01-29,Australia,None,0,2
P0061604639,Katrina,Russell,F,1995-03-29,Dominican Republic,Silver,19921,2
P0061604640,Richard,Lane,O,1952-11-29,Christmas Island,Gold,49926,10
P0061604641,Roy,Herrera,O,2004-10-10,Cayman Islands,None,0,1
P0061604642,Erika,Marsh,F,1973-02-07,Vanuatu,None,0,0
P0061604643,Eric,Dixon,O,1955-01-04,United States Virgin Islands,None,0,0
P0061604644,Christine,Walker,F,1949-09-07,Cocos (Keeling) Islands,None,0,0
P0061604645,Michael,Pierce,F,1966-12-07,Russian Federation,None,0,1
P0061604646,Nathaniel,Harris,O,1960-10-18,Niger,None,0,1
P0061604647,Brenda,Smith,O,1984-06-16,Sao Tome and Principe,None,0,2
P0061604648,John,Wells,O,1975-01-19,Heard Island and McDonald Islands,Gold,35319,15
P0061604649,Thomas,Shields,M,1957-06-28,Guatemala,Platinum,105750,20
P0061604650,Ryan,Griffith,F,1991-07-29,Faroe Islands,None,0,1
P0061604651,Colin,Shields,O,1989-02-26,Tunisia,None,0,1
P0061604652,Erik,Ayala,O,1989-07-22,Equatorial Guinea,None,0,1
P0061604653,Laura,Cohen,F,1962-10-21,Libyan Arab Jamahiriya,None,0,2
P0061604654,Mary,Acosta,F,1946-01-24,American Samoa,None,0,1
P0061604655,Kristine,Delgado,M,1981-08-16,Belarus,None,0,1
P0061604656,Jason,Brown,O,1986-07-04,Colombia,None,0,0
P0061604657,Drew,Klein,O,1960-07-13,Lithuania,None,0,2
P0061604658,Charles,Wood,O,1989-02-17,Turkmenistan,Gold,20781,10
P0061604659,Christopher,Yates,O,1997-03-21,Gambia,None,0,1
P0061604660,Brian,Rangel,F,2007-04-19,Syrian Arab Republic,None,0,0
P0061604661,Lauren,Williamson,M,1945-06-19,Malawi,None,0,1
P0061604662,Anne,Bass,O,2006-10-21,Finland,None,0,1
P0061604663,Stephanie,Mcknight,F,1943-12-14,Burundi,None,0,1
P0061604664,Scott,Pearson,M,1946-10-26,Kuwait,Silver,19095,5
P0061604665,Jeffrey,Willis,F,1970-06-11,China,None,0,0
P0061604666,Javier,Martinez,M,2005-12-01,Bouvet Island (Bouvetoya),None,0,2
P0061604667,Walter,May,M,2002-09-12,Hungary,None,0,1
P0061604668,Shane,Terry,M,1976-10-24,Zimbabwe,None,0,1
P0061604669,Elizabeth,Price,M,1950-08-02,Slovakia (Slovak Republic),None,0,1
P0061604670,Jenny,Lewis,O,1970-04-01,Bangladesh,None,0,2
P0061604671,Rose,White,F,1972-11-08,Pakistan,None,0,1
P0061604672,Barbara,Bryant,F,1958-03-06,Bosnia and Herzegovina,None,0,1
P0061604673,Theresa,Gonzalez,F,1944-09-15,Bahrain,None,0,1
P0061604674,Kevin,Clark,O,1997-01-09,Qatar,None,0,1
P0061604675,Laura,Flowers,F,1984-06-13,Saint Vincent and the Grenadines,None,0,2
P0061604676,Annette,Giles,O,1939-12-19,Isle of Man,Platinum,109379,10
P0061604677,Isaac,Robbins,F,2000-07-30,Malawi,None,0,1
P0061604678,Rachel,Brennan,O,1975-06-29,Bosnia and Herzegovina,None,0,1
P0061604679,Douglas,Page,F,1979-07-01,Myanmar,None,0,1
P0061604680,Christine,Harper,F,1951-10-24,Philippines,None,0,1
P0061604681,Amanda,Smith,F,1960-11-23,Sao Tome and Principe,None,0,2
P0061604682,Melissa,Carey,O,1953-08-28,Nigeria,None,0,2
P0061604683,Marc,Mahoney,F,1953-01-29,United States Virgin Islands,Gold,28304,10
P0061604684,Troy,Roberts,M,1993-03-09,Gabon,Silver,10470,4
P0061604685,Lisa,Davis,F,1952-12-20,Tunisia,None,0,2
P0061604686,James,Green,O,2003-01-25,Syrian Arab Republic,None,0,1
P0061604687,Heidi,Martin,F,1970-11-03,Singapore,None,0,0
P0061604688,Tara,Bailey,F,2002-09-25,Bouvet Island (Bouvetoya),None,0,0
P0061604689,Chad,Robinson,F,1966-12-05,Iceland,None,0,1
P0061604690,Brian,Jenkins,M,2004-09-06,Mauritius,Gold,29865,5
P0061604691,Karen,Rose,F,1963-08-25,Gambia,None,0,0
P0061604692,Scott,James,M,1949-05-16,Dominica,None,0,1
P0061604693,Cheryl,Burnett,M,1947-04-17,Syrian Arab Republic,Silver,7573,4
P0061604694,Joseph,Kim,O,1961-07-01,South Georgia and the South Sandwich Islands,None,0,1
P0061604695,Andrew,Carson,O,1972-10-16,Chad,None,0,2
P0061604696,Justin,Osborne,F,1983-09-08,Peru,None,0,0
P0061604697,Christopher,Lucas,M,1946-07-13,Netherlands Antilles,None,0,1
P0061604698,Gilbert,Cooper,F,1980-12-15,Bolivia,None,0,2
P0061604699,Jenna,Ellis,M,1978-08-31,Malta,None,0,1
P0061604700,James,Hurley,M,1943-08-24,Western Sahara,Gold,35527,15
P0061604701,Michelle,Scott,M,1939-10-07,Uzbekistan,None,0,0
P0061604702,Justin,Anderson,F,1952-09-10,Saint Helena,None,0,1
P0061604703,Sarah,Garcia,F,2006-07-28,Mali,None,0,2
P0061604704,Amanda,Diaz,F,1999-07-08,Timor-Leste,None,0,1
P0061604705,Dylan,Gilmore,O,1942-06-05,Paraguay,None,0,1
P0061604706,April,Hill,O,1988-09-30,Armenia,None,0,0
P0061604707,Michael,Ward,O,1978-09-14,French Guiana,None,0,0
P0061604708,Angela,Mcclain,O,2002-04-07,Timor-Leste,Gold,22527,10
P0061604709,Renee,Arnold,F,1988-07-13,Saint Lucia,None,0,2
P0061604710,Julie,Beck,O,1971-01-27,Slovenia,Silver,12260,2
P0061604711,Christopher,Mills,O,1954-05-20,Brazil,Silver,14956,4
P0061604712,Tony,Alvarado,O,1978-05-21,United States of America,None,0,2
P0061604713,Autumn,Duarte,O,1944-10-17,Kazakhstan,Silver,15769,2
P0061604714,Lisa,Flowers,F,1977-06-03,Zambia,Silver,15869,5
P0061604715,Scott,Nguyen,M,1967-11-22,Liberia,None,0,2
P0061604716,Cheyenne,Cox,F,1971-02-27,Anguilla,None,0,2
P0061604717,Teresa,Huffman,O,1965-03-30,Zimbabwe,None,0,1
P0061604718,Kristina,Blackwell,O,1965-02-04,American Samoa,Silver,10438,2
P0061604719,Scott,Smith,M,1949-01-30,Egypt,Silver,5670,3
P0061604720,Holly,Barber,O,1991-04-08,Chad,Gold,48124,10
P0061604721,Donna,Salas,M,1973-05-17,Portugal,None,0,1
P0061604722,Alyssa,Ryan,O,1991-04-26,Luxembourg,Silver,12931,3
P0061604723,Olivia,Nelson,M,1972-05-05,Jordan,None,0,0
P0061604724,Chris,Stein,O,1989-11-26,Cook Islands,None,0,0
P0061604725,Jennifer,Gardner,O,2000-10-07,Saint Barthelemy,None,0,2
P0061604726,Susan,Cline,O,1955-07-19,Guadeloupe,None,0,0
P0061604727,Michael,Norris,F,1968-01-12,Antarctica (the territory South of 60 deg S),Silver,13980,5
P0061604728,Marilyn,Smith,F,1984-05-25,Equatorial Guinea,None,0,1
P0061604729,Caitlin,White,F,1952-10-29,Bahamas,None,0,1
P0061604730,Sarah,Hardin,O,1979-09-05,Iraq,None,0,2
P0061604731,Justin,Anderson,O,2006-07-29,Lao People's Democratic Republic,None,0,2
P0061604732,Christina,Smith,O,1969-08-09,Ecuador,None,0,2
P0061604733,Joyce,Mills,M,1960-10-12,Kenya,None,0,0
P0061604734,David,Gardner,O,1992-12-14,Benin,Silver,15084,5
P0061604735,Jessica,Campbell,O,1964-06-27,Australia,None,0,1
P0061604736,Alyssa,Morton,F,1965-06-13,France,None,0,0
P0061604737,Kristina,Johnson,F,1990-07-07,Central African Republic,None,0,0
P0061604738,Justin,Hall,M,1946-05-01,Moldova,None,0,0
P0061604739,Christian,Boyd,F,1966-11-17,Reunion,Silver,6906,2
P0061604740,Darren,Johnson,M,1948-07-22,Cape Verde,None,0,0
P0061604741,Frank,Castaneda,M,1986-05-20,Holy See (Vatican City State),None,0,0
P0061604742,Martin,Farrell,M,1987-05-05,Indonesia,None,0,0
P0061604743,Mark,Roth,F,1982-06-17,Oman,Silver,6048,4
P0061604744,John,Cannon,M,1960-10-19,Central African Republic,None,0,1
P0061604745,Susan,Bell,M,1972-10-09,Moldova,None,0,2
P0061604746,Virginia,Ortega,M,1966-08-25,Korea,None,0,1
P0061604747,Patricia,Johnston,O,2004-12-03,Guam,None,0,2
P0061604748,David,Reed,O,2003-03-23,Grenada,None,0,0
P0061604749,Kayla,Galvan,F,1950-07-22,Tajikistan,None,0,1
P0061604750,Monica,Roberts,O,2003-05-24,Solomon Islands,None,0,1
P0061604751,Christian,Bryant,O,1941-07-11,Comoros,None,0,1
P0061604752,John,Johnson,F,1997-09-08,Brazil,Gold,22810,15
P0061604753,Renee,Wright,O,1958-09-27,Tokelau,None,0,1
P0061604754,Diana,Morales,F,1969-11-20,Algeria,None,0,1
P0061604755,Heather,Warren,M,1998-10-28,Northern Mariana Islands,None,0,1
P0061604756,Leah,Cabrera,M,2003-10-01,Chad,None,0,1
P0061604757,Margaret,Flores,M,1982-10-28,Germany,Silver,11176,2
P0061604758,Teresa,Barton,O,1958-06-13,Falkland Islands (Malvinas),None,0,1
P0061604759,Jennifer,Nolan,O,1966-08-19,Albania,None,0,1
P0061604760,David,Bryan,M,1981-07-18,Seychelles,None,0,2
P0061604761,Tyrone,Vaughn,F,1966-03-25,Hungary,None,0,0
P0061604762,Catherine,Farmer,O,2003-07-18,Barbados,None,0,2
P0061604763,Kathy,Willis,F,1962-01-10,Haiti,None,0,0
P0061604764,Elizabeth,Smith,M,1939-09-30,Afghanistan,None,0,0
P0061604765,James,Gallagher,M,1948-08-15,Gambia,None,0,1
P0061604766,Lawrence,Singleton,F,1949-09-08,Gambia,None,0,2
P0061604767,Zachary,Richardson,F,1961-06-09,French Polynesia,None,0,1
P0061604768,Nicole,Cunningham,F,2005-12-22,Barbados,None,0,1
P0061604769,Dana,Mays,M,1982-05-07,Guyana,None,0,1
P0061604770,Breanna,Wood,M,1951-11-09,Panama,Silver,8842,2
P0061604771,Allison,Mclean,M,1992-09-10,Montenegro,None,0,1
P0061604772,Courtney,Greene,F,1949-09-17,French Guiana,Silver,14006,5
P0061604773,Jodi,Moore,O,1992-05-26,Saint Vincent and the Grenadines,Silver,7894,4
P0061604774,Kimberly,Scott,O,2004-03-18,Korea,None,0,2
P0061604775,Kurt,Barr,F,1995-10-17,Isle of Man,Silver,15500,5
P0061604776,James,Pittman,M,2006-01-22,Kiribati,None,0,2
P0061604777,Michael,Smith,F,1953-08-07,Mauritania,None,0,1
P0061604778,Darren,Odonnell,O,1944-09-15,Lebanon,None,0,1
P0061604779,Jessica,Alexander,F,2001-09-12,Equatorial Guinea,Silver,17772,3
P0061604780,Chad,Vega,O,1972-04-04,Gambia,None,0,2
P0061604781,Carolyn,Montgomery,O,1945-01-02,Andorra,None,0,1
P0061604782,Jose,Bailey,F,2004-06-09,Martinique,Gold,34274,15
P0061604783,John,Townsend,O,1940-10-14,Lesotho,None,0,1
P0061604784,James,Singh,O,1985-07-30,Madagascar,None,0,1
P0061604785,Donna,Phillips,M,1967-09-17,Cameroon,None,0,1
P0061604786,Scott,Kline,M,2004-05-12,Saint Vincent and the Grenadines,None,0,1
P0061604787,John,Ware,O,1990-01-17,Uruguay,Gold,22312,5
P0061604788,David,Williams,F,1985-07-25,Malta,Gold,41768,15
P0061604789,Andres,Ward,F,1972-02-13,Belgium,None,0,0
P0061604790,Tammy,Cook,F,1945-02-18,Croatia,None,0,0
P0061604791,Ryan,Nguyen,M,1984-09-17,Germany,None,0,1
P0061604792,Jay,Jimenez,F,1990-01-25,San Marino,None,0,0
P0061604793,Samuel,Tate,O,1984-01-30,Egypt,None,0,2
P0061604794,Nicole,Hall,F,1983-06-20,Heard Island and McDonald Islands,Gold,35357,10
P0061604795,Stephen,Turner,F,1969-08-31,Kuwait,None,0,2
P0061604796,Matthew,Adams,F,1954-06-11,Singapore,None,0,2
P0061604797,Daniel,Guerra,M,1948-12-02,Uganda,None,0,2
P0061604798,Jamie,Jones,M,1986-06-01,Equatorial Guinea,None,0,1
P0061604799,Tabitha,Rivera,O,1965-05-19,Iceland,None,0,0
P0061604800,Miranda,Anderson,F,1971-02-17,Indonesia,None,0,1
P0061604801,Margaret,Peters,F,1950-06-02,Samoa,None,0,1
P0061604802,Jake,Richards,M,1990-02-28,Austria,Gold,38619,10
P0061604803,Patricia,Smith,O,1974-04-30,France,None,0,1
P0061604804,Tony,Green,M,1977-10-18,Turks and Caicos Islands,None,0,1
P0061604805,Anthony,Thomas,M,1981-02-10,Brazil,None,0,1
P0061604806,Eric,Stanley,O,1960-08-23,Cuba,None,0,1
P0061604807,Jennifer,Edwards,O,1948-12-08,United Kingdom,Silver,12125,2
P0061604808,Kimberly,Austin,O,1998-05-14,India,None,0,2
P0061604809,Harold,Ryan,M,1952-03-15,United Kingdom,None,0,2
P0061604810,Kristin,Smith,F,1978-02-18,Syrian Arab Republic,Silver,18012,4
P0061604811,Anthony,Sweeney,O,1973-08-27,Greenland,None,0,1
P0061604812,Anthony,Edwards,O,1960-07-27,Azerbaijan,None,0,1
P0061604813,Kim,Miller,O,1942-02-16,Isle of Man,None,0,0
P0061604814,Derrick,Clark,F,2005-04-07,Lithuania,None,0,0
P0061604815,Katherine,Howe,M,1957-06-11,Paraguay,Silver,7058,4
P0061604816,Ashley,Murphy,F,1994-08-04,Taiwan,Silver,14487,2
P0061604817,Debra,Martinez,M,1970-10-31,Libyan Arab Jamahiriya,None,0,0
P0061604818,John,Myers,O,1973-06-18,Belgium,None,0,1
P0061604819,Bruce,Davis,O,1988-07-07,Bhutan,None,0,1
P0061604820,Barbara,Sellers,M,1958-09-14,South Georgia and the South Sandwich Islands,None,0,1
P0061604821,John,Cook,M,1961-03-17,Kenya,None,0,0
P0061604822,Melvin,Harris,F,2000-11-07,Norway,Gold,54222,5
P0061604823,Todd,Joseph,O,1947-07-20,Cuba,None,0,2
P0061604824,Robert,Baker,O,2000-11-04,Honduras,Silver,14143,4
P0061604825,Laura,Munoz,O,1944-12-07,Lao People's Democratic Republic,None,0,2
P0061604826,Jamie,Graham,O,1940-07-24,Hungary,None,0,2
P0061604827,Craig,Cowan,F,1981-10-02,Finland,None,0,2
P0061604828,Linda,Campbell,F,1952-12-03,Denmark,None,0,1
P0061604829,Kathleen,Palmer,M,1956-09-26,Antarctica (the territory South of 60 deg S),None,0,2
P0061604830,Mary,Nelson,F,1994-04-04,Holy See (Vatican City State),None,0,0
P0061604831,John,Hill,M,1992-04-21,Austria,None,0,0
P0061604832,Rebecca,Hall,F,1964-03-20,Japan,None,0,2
P0061604833,Nicholas,Harrell,O,1994-08-26,Ghana,None,0,1
P0061604834,Melissa,Bright,F,2004-07-20,Peru,Gold,42200,15
P0061604835,April,Bradley,F,1991-06-19,Antarctica (the territory South of 60 deg S),None,0,1
P0061604836,Justin,Peterson,F,1941-05-22,Lao People's Democratic Republic,None,0,0
P0061604837,Angela,Perez,M,1971-02-08,New Zealand,None,0,0
P0061604838,Mark,Rowe,O,1982-06-20,French Polynesia,None,0,2
P0061604839,Patrick,Jones,O,1943-07-05,Martinique,None,0,1
P0061604840,Kayla,Davis,M,1986-04-07,India,None,0,2
P0061604841,Paul,Brown,O,1942-12-06,Guyana,None,0,1
P0061604842,Nicholas,Edwards,F,1999-11-09,Macao,None,0,2
P0061604843,Katherine,Aguirre,O,1992-01-13,Italy,Gold,20885,5
P0061604844,Laura,Brandt,O,1949-07-18,Oman,None,0,2
P0061604845,Steven,Preston,M,2001-07-12,Togo,None,0,1
P0061604846,Laura,Richardson,M,1996-12-02,Argentina,None,0,1
P0061604847,Kristina,Burton,F,1946-10-21,New Zealand,None,0,0
P0061604848,Maria,Williams,M,1984-01-27,Falkland Islands (Malvinas),None,0,2
P0061604849,Alan,Carter,F,2000-04-22,Marshall Islands,Gold,32416,15
P0061604850,Donald,Jensen,O,1975-08-11,Mauritius,None,0,0
P0061604851,Thomas,Molina,F,1971-02-21,Canada,Silver,7807,5
P0061604852,Annette,Chambers,O,1946-12-08,Ecuador,None,0,1
P0061604853,Jonathan,Smith,M,1989-10-27,Germany,Platinum,127585,10
P0061604854,Laura,Johnson,O,1963-05-29,Colombia,None,0,1
P0061604855,Wanda,Wood,F,1965-05-16,Korea,None,0,0
P0061604856,Nathan,Gonzalez,F,1953-02-01,Mozambique,Platinum,184683,20
P0061604857,Jacob,Carter,O,1974-12-26,Taiwan,Silver,12497,5
P0061604858,Tara,Jordan,F,1996-01-07,Sweden,Gold,45854,5
P0061604859,Shawn,Miller,O,1952-10-13,Northern Mariana Islands,None,0,1
P0061604860,Kenneth,Montes,F,1965-12-01,Reunion,None,0,1
P0061604861,Melissa,Carney,M,1982-05-05,Thailand,Silver,16310,4
P0061604862,Karen,Johnson,F,1941-08-04,United Kingdom,None,0,0
P0061604863,Sharon,Watson,M,1988-11-14,Malta,None,0,1
P0061604864,Charles,Wiggins,F,1950-09-21,Lesotho,None,0,1
P0061604865,Jeffrey,Gutierrez,F,1963-09-28,Vanuatu,None,0,1
P0061604866,Daniel,Bishop,O,1951-01-01,South Georgia and the South Sandwich Islands,None,0,1
P0061604867,Thomas,Martinez,M,2006-12-29,Kyrgyz Republic,None,0,2
P0061604868,Samantha,Clark,F,1988-09-23,Suriname,None,0,1
P0061604869,Steven,Woods,M,1995-08-04,Holy See (Vatican City State),None,0,1
P0061604870,Antonio,Richard,M,1945-01-21,Norfolk Island,None,0,1
P0061604871,Roy,Pittman,F,2004-02-26,Argentina,None,0,2
P0061604872,Kyle,Warren,F,1944-08-27,Estonia,None,0,0
P0061604873,Kevin,Long,O,2004-08-09,Jordan,Gold,47245,5
P0061604874,Karen,Tanner,F,1993-09-08,Guinea,None,0,1
P0061604875,Charlotte,Jones,F,1939-10-09,Cape Verde,None,0,0
P0061604876,Desiree,Lee,M,1957-08-13,Botswana,Silver,16999,5
P0061604877,Jonathan,Robles,M,1996-09-03,Ireland,Silver,5430,4
P0061604878,Paula,Caldwell,F,2000-09-30,Denmark,None,0,2
P0061604879,Vanessa,Hernandez,O,1970-03-22,Honduras,None,0,1
P0061604880,Aaron,Fernandez,M,1997-04-15,Trinidad and Tobago,Gold,22184,15
P0061604881,Judy,Jones,M,1973-09-22,Ecuador,None,0,1
P0061604882,Joshua,Watson,O,1993-08-09,Guinea-Bissau,Gold,42864,10
P0061604883,Rebecca,Bryant,O,1974-01-22,Qatar,None,0,2
P0061604884,Bradley,Melton,M,1992-01-11,Belize,None,0,0
P0061604885,Tyler,King,O,1985-10-10,Cuba,None,0,2
P0061604886,Megan,Carey,F,1995-06-11,Saudi Arabia,None,0,0
P0061604887,Amber,White,M,1994-03-15,Nigeria,None,0,1
P0061604888,Dalton,Simmons,O,2004-07-22,Mongolia,None,0,0
P0061604889,Harry,Beck,M,1974-11-02,Hong Kong,None,0,1
P0061604890,Dale,Perez,O,1941-09-19,New Caledonia,None,0,1
P0061604891,Lisa,Snyder,F,1949-06-30,Argentina,None,0,2
P0061604892,Jackie,Young,O,1999-03-02,Sudan,Gold,41490,15
